sample,absolute_purity,nnls,svr,cibersortx,elastic_net,bayesian,music,dwls,bisque,scdc,scdc_ensemble,epic,bayesprism
TCGA-15-0742-01A,0.92,0.9796098312068608,0.885040064915022,0.8676963468076764,0.9639137079363755,0.33978367755500555,0.9796098312068608,0.9314081093181195,0.37774650558410006,0.4285461893050039,0.4285461893050039,0.949451049649062,0.9960666071954788
TCGA-15-1444-01A,0.59,0.8946139537084784,0.578479114119824,0.5149666931685644,0.613912609050265,0.05769965024146387,0.8946139537084784,0.6707990830158563,0.0,0.4428711923242745,0.4428711923242745,0.5907388126104588,0.984965801340434
TCGA-16-0846-01A,0.76,0.976386721148786,0.8006157922457507,0.761203741105641,0.9606062142197903,0.14689603938275425,0.976386721148786,0.7215850211944036,0.3874668289929407,0.6284851871718791,0.6284851871718791,0.8160675346420978,0.998751537972694
TCGA-16-1045-01B,0.63,0.8969379120853868,0.5472315281266827,0.5183902330703676,0.8770060740218417,0.03664484621219329,0.8969379120853868,0.583369271430499,0.0,0.40588004924695215,0.40588004924695215,0.8728988480387775,0.9491894736746223
TCGA-19-1390-01A,0.88,0.7935335229078914,0.6906080850098784,0.7240094345339249,0.6605511420015605,0.31696543947858685,0.7935335229078913,0.8837930297898539,0.0,0.5417436071702041,0.5417436071702041,1.050329060727138e-06,0.925645727865715
TCGA-19-1787-01B,0.78,0.8503069337390947,0.6351062846301545,0.6025309927071885,0.7624080275082603,0.1027599450911608,0.8503069337390947,0.7993152015121424,0.0,0.4523054794049705,0.4523054794049705,0.7837119279368908,0.9019930529294199
TCGA-19-2619-01A,0.92,0.9433142480922827,0.7826808564255238,0.7665842640640123,0.9218012199630935,0.1864522135118867,0.9433142480922827,0.8350064843130443,0.0,0.4416159900059288,0.4416159900059288,0.8537466203636287,0.9827902524120504
TCGA-19-2620-01A,0.66,0.9555439025995139,0.5430580519521108,0.5766177024331969,0.8654316173521418,0.004721344528164664,0.9555439025995139,0.6876609713974354,0.07762929118858868,0.4265240835447582,0.4265240835447582,0.5221408668103149,0.9904561601140505
TCGA-19-2624-01A,0.94,0.9986368740571517,0.9522796453680819,0.9185130876729107,0.993058056529035,0.6330722426057455,0.9986368740571517,0.9568793495362761,0.16495891655108547,0.521020991980369,0.521020991980369,0.9472552137956799,0.9952675784254132
TCGA-19-2625-01A,0.64,0.9767980877800416,0.8018179960920948,0.7818390988421083,0.9618809566227001,0.04734989162182541,0.9767980877800416,0.9818821036304753,0.967751476780061,0.5725285454474167,0.5725285454474167,0.3194659044737194,1.0
TCGA-19-2629-01A,0.73,0.9572372792260516,0.7237043175147879,0.705760112238307,0.9401250471054242,0.14152311663435363,0.9572372792260515,0.8166358997504769,0.40410233122544753,0.6045379428070936,0.6045379428070936,0.820158700687484,0.9904537772763533
TCGA-19-4065-01A,0.58,0.8662278072049007,0.5906781310787478,0.5131799707778774,0.841276016708989,0.11504436239060507,0.8662278072049007,0.6870130132236478,0.0,0.5196830008716404,0.5196830008716404,0.8940259281887383,0.9218516807865574
TCGA-19-4065-02A,0.53,0.9163199952466441,0.6463785428640982,0.6093046453948321,0.8903274138509447,0.0750572000093215,0.9163199952466438,0.7867235188364836,0.29843042391919883,0.5373648219216363,0.5373648219216363,0.8199464925467932,0.9565718255777851
