project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.portion_id	portions.submitter_id	analytes.a260_a280_ratio	analytes.amount	analytes.analyte_id	analytes.analyte_quantity	analytes.analyte_type	analytes.analyte_volume	analytes.concentration	analytes.dna_integrity_number	analytes.experimental_protocol_type	analytes.normal_tumor_genotype_snp_match	analytes.ribosomal_rna_28s_18s_ratio	analytes.rna_integrity_number	analytes.spectrophotometer_method	analytes.state	analytes.submitter_id	analytes.well_number
TCGA-LGG	c16d9f69-26f9-4ec7-b2d5-ff9f7dacfe0f	TCGA-CS-6665	abddb338-559a-4386-872b-d1a57c460113	TCGA-CS-6665-01A	59816954-feab-4b75-bf13-fa52a810db2f	TCGA-CS-6665-01A-11	1.7	'--	06a6f688-ff5b-4b91-827a-cb5a87453884	'--	RNA	'--	0.15	'--	mirVana (Allprep DNA) RNA	Yes	1.49	7.8	UV Spec	released	TCGA-CS-6665-01A-11R	'--
TCGA-LGG	c16d9f69-26f9-4ec7-b2d5-ff9f7dacfe0f	TCGA-CS-6665	abddb338-559a-4386-872b-d1a57c460113	TCGA-CS-6665-01A	59816954-feab-4b75-bf13-fa52a810db2f	TCGA-CS-6665-01A-11	1.9	'--	9223416b-363b-4c04-9251-ccf28a1088d0	'--	DNA	'--	0.15	'--	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-CS-6665-01A-11D	'--
TCGA-LGG	c16d9f69-26f9-4ec7-b2d5-ff9f7dacfe0f	TCGA-CS-6665	abddb338-559a-4386-872b-d1a57c460113	TCGA-CS-6665-01A	59816954-feab-4b75-bf13-fa52a810db2f	TCGA-CS-6665-01A-11	'--	'--	af3c6fcf-a9bd-4a7f-b27e-120337177110	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	PicoGreen	released	TCGA-CS-6665-01A-11W	'--
TCGA-LGG	f5416dc4-d161-4776-9827-e4ceaf42d19f	TCGA-TM-A7C4	b57c50cb-773d-4ea9-9ce7-4dafe1e65a5d	TCGA-TM-A7C4-10A	be61c0df-6374-4998-a26a-5781845a0926	TCGA-TM-A7C4-10A-01	'--	'--	6d64070f-33cb-4c01-af04-d87c418ae261	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-TM-A7C4-10A-01W	'--
TCGA-LGG	f5416dc4-d161-4776-9827-e4ceaf42d19f	TCGA-TM-A7C4	b57c50cb-773d-4ea9-9ce7-4dafe1e65a5d	TCGA-TM-A7C4-10A	be61c0df-6374-4998-a26a-5781845a0926	TCGA-TM-A7C4-10A-01	'--	'--	8cac8774-33f9-4dbd-8c66-794cd319cd77	'--	DNA	'--	0.15	'--	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-TM-A7C4-10A-01D	'--
TCGA-LGG	f5416dc4-d161-4776-9827-e4ceaf42d19f	TCGA-TM-A7C4	c70e3630-2a01-454f-a13d-86063cf5c135	TCGA-TM-A7C4-01A	337cd7be-00d5-49f4-a4e9-a2f492ff276a	TCGA-TM-A7C4-01A-11	'--	'--	6b1e1cf8-02d2-4f61-95e4-66b8004e7350	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-TM-A7C4-01A-11W	'--
TCGA-LGG	f5416dc4-d161-4776-9827-e4ceaf42d19f	TCGA-TM-A7C4	c70e3630-2a01-454f-a13d-86063cf5c135	TCGA-TM-A7C4-01A	337cd7be-00d5-49f4-a4e9-a2f492ff276a	TCGA-TM-A7C4-01A-11	2.14	'--	7cd069b1-030b-4e5d-b5eb-4c1161580401	'--	RNA	'--	0.18	'--	mirVana (Allprep DNA) RNA	Yes	1.46	7.7	UV Spec	released	TCGA-TM-A7C4-01A-11R	'--
TCGA-LGG	f5416dc4-d161-4776-9827-e4ceaf42d19f	TCGA-TM-A7C4	c70e3630-2a01-454f-a13d-86063cf5c135	TCGA-TM-A7C4-01A	337cd7be-00d5-49f4-a4e9-a2f492ff276a	TCGA-TM-A7C4-01A-11	'--	'--	9b79a385-1594-4618-a702-b2a561549116	'--	DNA	'--	0.14	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-TM-A7C4-01A-11D	'--
TCGA-LGG	da40e6d3-a2a9-4517-aaa2-aef6c3892ebf	TCGA-DH-A66G	ccd51ca8-a921-4eba-b767-53bbf520658c	TCGA-DH-A66G-10A	e08bb1ef-c75a-4bbb-9384-1c4172642a74	TCGA-DH-A66G-10A-01	'--	'--	6c247277-cf33-4136-ba0f-42ecefa80f5a	'--	DNA	'--	0.15	'--	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-DH-A66G-10A-01D	'--
TCGA-LGG	da40e6d3-a2a9-4517-aaa2-aef6c3892ebf	TCGA-DH-A66G	ccd51ca8-a921-4eba-b767-53bbf520658c	TCGA-DH-A66G-10A	e08bb1ef-c75a-4bbb-9384-1c4172642a74	TCGA-DH-A66G-10A-01	'--	'--	79b07ad3-69ef-48ef-aa43-1d302d3c3286	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DH-A66G-10A-01W	'--
TCGA-LGG	da40e6d3-a2a9-4517-aaa2-aef6c3892ebf	TCGA-DH-A66G	f328524e-55b9-4d30-aec0-eceb09ea34c9	TCGA-DH-A66G-01A	1efe2102-0d55-42c3-afa8-6230e96bd579	TCGA-DH-A66G-01A-21	'--	'--	439abb19-a6fd-49fb-a5a9-dc221cd8e16b	'--	DNA	'--	0.17	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-DH-A66G-01A-21D	'--
TCGA-LGG	da40e6d3-a2a9-4517-aaa2-aef6c3892ebf	TCGA-DH-A66G	f328524e-55b9-4d30-aec0-eceb09ea34c9	TCGA-DH-A66G-01A	1efe2102-0d55-42c3-afa8-6230e96bd579	TCGA-DH-A66G-01A-21	'--	'--	7961638f-3c59-4080-b978-317cc6a5fe90	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DH-A66G-01A-21W	'--
TCGA-LGG	da40e6d3-a2a9-4517-aaa2-aef6c3892ebf	TCGA-DH-A66G	f328524e-55b9-4d30-aec0-eceb09ea34c9	TCGA-DH-A66G-01A	1efe2102-0d55-42c3-afa8-6230e96bd579	TCGA-DH-A66G-01A-21	1.88	'--	fc8591d3-0848-4592-bbc3-27617d707de5	'--	RNA	'--	0.17	'--	mirVana (Allprep DNA) RNA	Yes	1.36	9.3	UV Spec	released	TCGA-DH-A66G-01A-21R	'--
TCGA-LGG	a0bc5147-d9b4-41fd-8df3-a241d23722e8	TCGA-E1-5305	1b3185bf-9def-4b13-93f8-02cf3171464a	TCGA-E1-5305-01A	8af321e3-06ff-48d4-8ce0-ae35bc0cc1d8	TCGA-E1-5305-01A-01	'--	'--	1cca6be1-8e62-4dbf-9046-730eab23d60f	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	PicoGreen	released	TCGA-E1-5305-01A-01W	'--
TCGA-LGG	a0bc5147-d9b4-41fd-8df3-a241d23722e8	TCGA-E1-5305	1b3185bf-9def-4b13-93f8-02cf3171464a	TCGA-E1-5305-01A	8af321e3-06ff-48d4-8ce0-ae35bc0cc1d8	TCGA-E1-5305-01A-01	1.9	'--	2b65591e-9852-412d-b785-2e55b74b3cb7	'--	DNA	'--	0.14	'--	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-E1-5305-01A-01D	'--
TCGA-LGG	a0bc5147-d9b4-41fd-8df3-a241d23722e8	TCGA-E1-5305	1b3185bf-9def-4b13-93f8-02cf3171464a	TCGA-E1-5305-01A	8af321e3-06ff-48d4-8ce0-ae35bc0cc1d8	TCGA-E1-5305-01A-01	1.7	'--	52ba542b-2c27-4a03-ae5b-ab072623d39e	'--	RNA	'--	0.15	'--	mirVana (Allprep DNA) RNA	Yes	1.26	7.5	UV Spec	released	TCGA-E1-5305-01A-01R	'--
TCGA-LGG	a0bc5147-d9b4-41fd-8df3-a241d23722e8	TCGA-E1-5305	ca30bb7e-5171-4c32-9d2e-bbb8dba00832	TCGA-E1-5305-10A	826bdb61-6e56-48ca-9f4e-011ea1ab5ed3	TCGA-E1-5305-10A-01	'--	'--	6f24e895-adc9-4113-927a-be8ad0b98d91	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	PicoGreen	released	TCGA-E1-5305-10A-01W	'--
TCGA-LGG	a0bc5147-d9b4-41fd-8df3-a241d23722e8	TCGA-E1-5305	ca30bb7e-5171-4c32-9d2e-bbb8dba00832	TCGA-E1-5305-10A	826bdb61-6e56-48ca-9f4e-011ea1ab5ed3	TCGA-E1-5305-10A-01	1.9	'--	e9134818-812b-4708-89ba-04905d4119ae	'--	DNA	'--	0.16	'--	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	TCGA-E1-5305-10A-01D	'--
TCGA-LGG	ad1c5951-ca93-4102-889b-e28e2bcfea76	TCGA-HT-8110	c92416c9-84b1-4fbe-8c89-01c2821bd62a	TCGA-HT-8110-10A	c8adfcff-eb3a-48eb-a2ba-36af8eee5efd	TCGA-HT-8110-10A-01	'--	'--	777393c0-7991-4aee-94d1-bed8a9db1799	'--	DNA	'--	0.16	'--	Chemical Lysis DNA Extraction	Yes	'--	'--	PicoGreen	released	TCGA-HT-8110-10A-01D	'--
TCGA-LGG	ad1c5951-ca93-4102-889b-e28e2bcfea76	TCGA-HT-8110	c92416c9-84b1-4fbe-8c89-01c2821bd62a	TCGA-HT-8110-10A	c8adfcff-eb3a-48eb-a2ba-36af8eee5efd	TCGA-HT-8110-10A-01	'--	'--	f2623915-d79b-4289-bab6-ce7fbf6dbde0	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G X	Yes	'--	'--	'--	released	TCGA-HT-8110-10A-01W	'--
TCGA-LGG	ad1c5951-ca93-4102-889b-e28e2bcfea76	TCGA-HT-8110	d9e5679e-02d8-49de-b83a-24ae234311ba	TCGA-HT-8110-01A	dce779bf-d899-4370-8745-173e3d838dbf	TCGA-HT-8110-01A-11	'--	'--	13b2cff3-213a-495f-941f-cd293f7d3d36	'--	DNA	'--	0.17	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-HT-8110-01A-11D	'--
TCGA-LGG	ad1c5951-ca93-4102-889b-e28e2bcfea76	TCGA-HT-8110	d9e5679e-02d8-49de-b83a-24ae234311ba	TCGA-HT-8110-01A	dce779bf-d899-4370-8745-173e3d838dbf	TCGA-HT-8110-01A-11	'--	'--	6e76899f-00a7-45ad-9d67-d9b14f759713	'--	RNA	'--	0.16	'--	mirVana (Allprep DNA) RNA	Yes	1.49	7.7	UV Spec	released	TCGA-HT-8110-01A-11R	'--
TCGA-LGG	ad1c5951-ca93-4102-889b-e28e2bcfea76	TCGA-HT-8110	d9e5679e-02d8-49de-b83a-24ae234311ba	TCGA-HT-8110-01A	dce779bf-d899-4370-8745-173e3d838dbf	TCGA-HT-8110-01A-11	'--	'--	78d02746-cd8c-49b8-91a8-344f95c7abf0	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G X	Yes	'--	'--	'--	released	TCGA-HT-8110-01A-11W	'--
TCGA-LGG	2d860614-b772-46e2-b1cd-43bb3ead7255	TCGA-FG-7634	c61dc6ef-03d0-4bc2-a847-6b600e00f1af	TCGA-FG-7634-01A	a9da6c05-5a78-4dc7-a208-08b7ff75842b	TCGA-FG-7634-01A-11	'--	'--	0f4e840b-1a2d-40cd-be28-9342c02329c6	'--	DNA	'--	0.15	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-FG-7634-01A-11D	'--
TCGA-LGG	2d860614-b772-46e2-b1cd-43bb3ead7255	TCGA-FG-7634	c61dc6ef-03d0-4bc2-a847-6b600e00f1af	TCGA-FG-7634-01A	a9da6c05-5a78-4dc7-a208-08b7ff75842b	TCGA-FG-7634-01A-11	'--	'--	5fb17296-f05e-4cd8-b927-5892d651decb	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	PicoGreen	released	TCGA-FG-7634-01A-11W	'--
TCGA-LGG	2d860614-b772-46e2-b1cd-43bb3ead7255	TCGA-FG-7634	c61dc6ef-03d0-4bc2-a847-6b600e00f1af	TCGA-FG-7634-01A	a9da6c05-5a78-4dc7-a208-08b7ff75842b	TCGA-FG-7634-01A-11	'--	'--	fd58077b-bf4a-412d-9b53-7c32f154ff8a	'--	RNA	'--	0.15	'--	mirVana (Allprep DNA) RNA	Yes	1.81	9.0	UV Spec	released	TCGA-FG-7634-01A-11R	'--
TCGA-LGG	2d860614-b772-46e2-b1cd-43bb3ead7255	TCGA-FG-7634	ffb7737d-41d6-499a-b802-422b8d107586	TCGA-FG-7634-10A	491adb33-181b-4754-8840-2ca0878112ce	TCGA-FG-7634-10A-01	'--	'--	57a64788-677c-4012-9dfb-6006dff19311	'--	DNA	'--	0.16	'--	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-FG-7634-10A-01D	'--
TCGA-LGG	2d860614-b772-46e2-b1cd-43bb3ead7255	TCGA-FG-7634	ffb7737d-41d6-499a-b802-422b8d107586	TCGA-FG-7634-10A	491adb33-181b-4754-8840-2ca0878112ce	TCGA-FG-7634-10A-01	'--	'--	a024c53a-660f-4823-af1c-6419c754ec92	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	PicoGreen	released	TCGA-FG-7634-10A-01W	'--
TCGA-LGG	4289a50b-c6be-495e-9826-53aeb67b6a22	TCGA-QH-A6XA	b3a12eec-242e-4a0b-a321-cc7d70f9dc00	TCGA-QH-A6XA-10B	ae9f089c-ed7c-44c5-bb3a-89e4b4034564	TCGA-QH-A6XA-10B-01	'--	'--	b0f811a5-0555-4aed-b26e-9f4f2e172daf	'--	DNA	'--	0.14	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-QH-A6XA-10B-01D	'--
TCGA-LGG	4289a50b-c6be-495e-9826-53aeb67b6a22	TCGA-QH-A6XA	b3a12eec-242e-4a0b-a321-cc7d70f9dc00	TCGA-QH-A6XA-10B	ae9f089c-ed7c-44c5-bb3a-89e4b4034564	TCGA-QH-A6XA-10B-01	'--	'--	defa0775-6a15-4e1a-ab69-b3035ac6a95a	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-QH-A6XA-10B-01W	'--
TCGA-LGG	4289a50b-c6be-495e-9826-53aeb67b6a22	TCGA-QH-A6XA	e088b85b-3ef2-4105-9e13-06166e782b8e	TCGA-QH-A6XA-01A	9725cfa8-8de2-4ffb-9d30-3a79f2e616aa	TCGA-QH-A6XA-01A-12	'--	'--	08945311-e0e0-4769-87e2-c534e45aaa60	'--	DNA	'--	0.15	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-QH-A6XA-01A-12D	'--
TCGA-LGG	4289a50b-c6be-495e-9826-53aeb67b6a22	TCGA-QH-A6XA	e088b85b-3ef2-4105-9e13-06166e782b8e	TCGA-QH-A6XA-01A	9725cfa8-8de2-4ffb-9d30-3a79f2e616aa	TCGA-QH-A6XA-01A-12	'--	'--	1319d7e1-b3ba-4b81-88fc-8c0197f980f5	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-QH-A6XA-01A-12W	'--
TCGA-LGG	4289a50b-c6be-495e-9826-53aeb67b6a22	TCGA-QH-A6XA	e088b85b-3ef2-4105-9e13-06166e782b8e	TCGA-QH-A6XA-01A	9725cfa8-8de2-4ffb-9d30-3a79f2e616aa	TCGA-QH-A6XA-01A-12	1.91	'--	80d563c5-ede7-4f57-a8b8-bc88817327c4	'--	RNA	'--	0.15	'--	mirVana (Allprep DNA) RNA	Yes	1.31	7.5	UV Spec	released	TCGA-QH-A6XA-01A-12R	'--
TCGA-LGG	e7fdf164-a85d-4ff5-9676-d2215ca35403	TCGA-HT-7601	6d717d58-096b-4e45-b0b0-a0069b72028d	TCGA-HT-7601-10A	77326a87-351d-411e-bca3-19a63abaebeb	TCGA-HT-7601-10A-01	'--	'--	09420632-6cc0-4818-a313-9317723d0b85	'--	DNA	'--	0.14	'--	Chemical Lysis DNA Extraction	Yes	'--	'--	PicoGreen	released	TCGA-HT-7601-10A-01D	'--
TCGA-LGG	e7fdf164-a85d-4ff5-9676-d2215ca35403	TCGA-HT-7601	6d717d58-096b-4e45-b0b0-a0069b72028d	TCGA-HT-7601-10A	77326a87-351d-411e-bca3-19a63abaebeb	TCGA-HT-7601-10A-01	'--	'--	646ff00a-2975-4a0c-8e8d-a07d4ad05e1d	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	PicoGreen	released	TCGA-HT-7601-10A-01W	'--
TCGA-LGG	e7fdf164-a85d-4ff5-9676-d2215ca35403	TCGA-HT-7601	7f6b5679-49e1-498d-bd1f-a757cd7db4cc	TCGA-HT-7601-01A	598e0a7b-de18-4036-9f49-8d3563681a2b	TCGA-HT-7601-01A-11	'--	'--	13291977-2200-46f2-b039-3ce27e1458fb	'--	RNA	'--	0.15	'--	mirVana (Allprep DNA) RNA	Yes	1.68	8.7	UV Spec	released	TCGA-HT-7601-01A-11R	'--
TCGA-LGG	e7fdf164-a85d-4ff5-9676-d2215ca35403	TCGA-HT-7601	7f6b5679-49e1-498d-bd1f-a757cd7db4cc	TCGA-HT-7601-01A	598e0a7b-de18-4036-9f49-8d3563681a2b	TCGA-HT-7601-01A-11	'--	'--	47106ace-caf7-4940-b51b-be20309e5885	'--	DNA	'--	0.15	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-HT-7601-01A-11D	'--
TCGA-LGG	e7fdf164-a85d-4ff5-9676-d2215ca35403	TCGA-HT-7601	7f6b5679-49e1-498d-bd1f-a757cd7db4cc	TCGA-HT-7601-01A	598e0a7b-de18-4036-9f49-8d3563681a2b	TCGA-HT-7601-01A-11	'--	'--	d11e3c8a-6498-49c6-8c24-8e60b61160ed	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	PicoGreen	released	TCGA-HT-7601-01A-11W	'--
TCGA-LGG	975c76cd-f88a-4d88-93a4-fbf2cb9e2e3b	TCGA-HT-8111	7f80c899-1eff-4403-98c2-e72daa91f00c	TCGA-HT-8111-10A	f3772961-0477-453f-90d3-eee71d525875	TCGA-HT-8111-10A-01	'--	'--	1601139e-9ac1-4180-a434-60bd7614d85b	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G X	Yes	'--	'--	'--	released	TCGA-HT-8111-10A-01W	'--
TCGA-LGG	975c76cd-f88a-4d88-93a4-fbf2cb9e2e3b	TCGA-HT-8111	7f80c899-1eff-4403-98c2-e72daa91f00c	TCGA-HT-8111-10A	f3772961-0477-453f-90d3-eee71d525875	TCGA-HT-8111-10A-01	'--	'--	233dc202-f3ef-4bcd-a4d9-1318157b5cb2	'--	DNA	'--	0.16	'--	Chemical Lysis DNA Extraction	Yes	'--	'--	PicoGreen	released	TCGA-HT-8111-10A-01D	'--
TCGA-LGG	975c76cd-f88a-4d88-93a4-fbf2cb9e2e3b	TCGA-HT-8111	9d366c0c-11a4-4464-9b5b-8f87c6acc418	TCGA-HT-8111-01A	1b694193-39ae-4b37-896e-34835bceca53	TCGA-HT-8111-01A-11	'--	'--	59b5b50a-3ece-4247-ad5e-2200d0927fb4	'--	DNA	'--	0.16	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-HT-8111-01A-11D	'--
TCGA-LGG	975c76cd-f88a-4d88-93a4-fbf2cb9e2e3b	TCGA-HT-8111	9d366c0c-11a4-4464-9b5b-8f87c6acc418	TCGA-HT-8111-01A	1b694193-39ae-4b37-896e-34835bceca53	TCGA-HT-8111-01A-11	'--	'--	805ba9f8-4ef0-4a4a-a85a-bca5d291452d	'--	RNA	'--	0.15	'--	mirVana (Allprep DNA) RNA	Yes	1.35	8.2	UV Spec	released	TCGA-HT-8111-01A-11R	'--
TCGA-LGG	975c76cd-f88a-4d88-93a4-fbf2cb9e2e3b	TCGA-HT-8111	9d366c0c-11a4-4464-9b5b-8f87c6acc418	TCGA-HT-8111-01A	1b694193-39ae-4b37-896e-34835bceca53	TCGA-HT-8111-01A-11	'--	'--	86b0478d-3f3a-459a-b293-91a3c91d6daf	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G X	Yes	'--	'--	'--	released	TCGA-HT-8111-01A-11W	'--
TCGA-LGG	1ca2e1b3-e3eb-4740-a69a-800e3eb60787	TCGA-QH-A6X9	3871600d-1115-4810-bcb3-54ed8370acf9	TCGA-QH-A6X9-01A	d161ae3c-09ad-48b7-a179-125fe63de09c	TCGA-QH-A6X9-01A-12	'--	'--	0a5ccf30-1d49-42e0-9a3a-89c95ad95485	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-QH-A6X9-01A-12W	'--
TCGA-LGG	1ca2e1b3-e3eb-4740-a69a-800e3eb60787	TCGA-QH-A6X9	3871600d-1115-4810-bcb3-54ed8370acf9	TCGA-QH-A6X9-01A	d161ae3c-09ad-48b7-a179-125fe63de09c	TCGA-QH-A6X9-01A-12	'--	'--	6b534685-09c4-4419-84f9-797c2ed1dd37	'--	DNA	'--	0.15	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-QH-A6X9-01A-12D	'--
TCGA-LGG	1ca2e1b3-e3eb-4740-a69a-800e3eb60787	TCGA-QH-A6X9	3871600d-1115-4810-bcb3-54ed8370acf9	TCGA-QH-A6X9-01A	d161ae3c-09ad-48b7-a179-125fe63de09c	TCGA-QH-A6X9-01A-12	1.76	'--	e8967d8e-0ca9-4ceb-ab3e-0ba4c8407378	'--	RNA	'--	0.18	'--	mirVana (Allprep DNA) RNA	Yes	1.63	7.7	UV Spec	released	TCGA-QH-A6X9-01A-12R	'--
TCGA-LGG	1ca2e1b3-e3eb-4740-a69a-800e3eb60787	TCGA-QH-A6X9	bedd97a9-62b7-4ce9-95ad-708c36c9f12b	TCGA-QH-A6X9-10B	7f35d4cf-a3a5-406b-acb8-a6971a5b8f40	TCGA-QH-A6X9-10B-01	'--	'--	3c875639-b308-4b94-8fdb-81c75d539f56	'--	DNA	'--	0.15	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-QH-A6X9-10B-01D	'--
TCGA-LGG	1ca2e1b3-e3eb-4740-a69a-800e3eb60787	TCGA-QH-A6X9	bedd97a9-62b7-4ce9-95ad-708c36c9f12b	TCGA-QH-A6X9-10B	7f35d4cf-a3a5-406b-acb8-a6971a5b8f40	TCGA-QH-A6X9-10B-01	'--	'--	e3771913-bdac-41b7-992e-4ba8d106310a	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-QH-A6X9-10B-01W	'--
TCGA-LGG	1f33aebc-edc1-42c5-baa9-e4b0a06fcb26	TCGA-P5-A5EY	6e4f8782-ee12-47c8-bd16-34340c27ab2b	TCGA-P5-A5EY-10A	28e49530-fbaf-4552-90da-b95642166b5a	TCGA-P5-A5EY-10A-01	'--	'--	8ca084c3-83a7-4b99-9435-22358354ecaa	'--	DNA	'--	0.16	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-P5-A5EY-10A-01D	'--
TCGA-LGG	1f33aebc-edc1-42c5-baa9-e4b0a06fcb26	TCGA-P5-A5EY	6e4f8782-ee12-47c8-bd16-34340c27ab2b	TCGA-P5-A5EY-10A	28e49530-fbaf-4552-90da-b95642166b5a	TCGA-P5-A5EY-10A-01	'--	'--	e07c7b19-9e50-4901-acb0-9b269fef6b61	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-P5-A5EY-10A-01W	'--
TCGA-LGG	1f33aebc-edc1-42c5-baa9-e4b0a06fcb26	TCGA-P5-A5EY	76994c12-2421-4f1b-a052-e7c62a9cd0ea	TCGA-P5-A5EY-01A	596da3ed-d4b9-4dda-8e8c-3cd413f92d7e	TCGA-P5-A5EY-01A-11	'--	'--	674ffcd6-bc03-4651-9ae9-75a389d284ac	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-P5-A5EY-01A-11W	'--
TCGA-LGG	1f33aebc-edc1-42c5-baa9-e4b0a06fcb26	TCGA-P5-A5EY	76994c12-2421-4f1b-a052-e7c62a9cd0ea	TCGA-P5-A5EY-01A	596da3ed-d4b9-4dda-8e8c-3cd413f92d7e	TCGA-P5-A5EY-01A-11	1.82	'--	b73bae51-3237-4f75-9f9a-09e2cb4237c6	'--	RNA	'--	0.16	'--	mirVana (Allprep DNA) RNA	Yes	1.1	7.8	UV Spec	released	TCGA-P5-A5EY-01A-11R	'--
TCGA-LGG	1f33aebc-edc1-42c5-baa9-e4b0a06fcb26	TCGA-P5-A5EY	76994c12-2421-4f1b-a052-e7c62a9cd0ea	TCGA-P5-A5EY-01A	596da3ed-d4b9-4dda-8e8c-3cd413f92d7e	TCGA-P5-A5EY-01A-11	'--	'--	f5e80b07-ac9c-4725-a2f6-4e2d0b1476dc	'--	DNA	'--	0.16	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-P5-A5EY-01A-11D	'--
TCGA-LGG	41456932-436e-4cdb-bfe8-97d089656786	TCGA-HT-7475	5e11fc94-ccdb-4e53-9a9d-5d7707157674	TCGA-HT-7475-01A	f4f46005-5fb1-439e-b9b5-883df70f1292	TCGA-HT-7475-01A-11	'--	'--	1f3ab572-b5d8-4aa5-9363-3fafa34bd679	'--	RNA	'--	0.16	'--	mirVana (Allprep DNA) RNA	Yes	1.03	7.1	UV Spec	released	TCGA-HT-7475-01A-11R	'--
TCGA-LGG	41456932-436e-4cdb-bfe8-97d089656786	TCGA-HT-7475	5e11fc94-ccdb-4e53-9a9d-5d7707157674	TCGA-HT-7475-01A	f4f46005-5fb1-439e-b9b5-883df70f1292	TCGA-HT-7475-01A-11	'--	'--	4e740194-a358-408c-bb57-5f0363f92cdb	'--	DNA	'--	0.15	'--	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-HT-7475-01A-11D	'--
TCGA-LGG	41456932-436e-4cdb-bfe8-97d089656786	TCGA-HT-7475	5e11fc94-ccdb-4e53-9a9d-5d7707157674	TCGA-HT-7475-01A	f4f46005-5fb1-439e-b9b5-883df70f1292	TCGA-HT-7475-01A-11	'--	'--	e4a1c9b1-c7d2-4a49-9a4c-c51f07969fc7	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	PicoGreen	released	TCGA-HT-7475-01A-11W	'--
TCGA-LGG	41456932-436e-4cdb-bfe8-97d089656786	TCGA-HT-7475	acf7770e-26cf-47c0-a0b5-b16e26fc4f13	TCGA-HT-7475-10A	e488c3fb-ea44-4f51-b6ef-2a9cfcd100bb	TCGA-HT-7475-10A-01	'--	'--	01b87c0a-c1c1-4455-ba7f-cb0766de0395	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	PicoGreen	released	TCGA-HT-7475-10A-01W	'--
