"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6","CDSeq_estimated_cell_type_7","CDSeq_estimated_cell_type_8"
"KCNJ8",4.81522999464546e-05,0.000116684847794114,0.000116166851342174,8.56528953125841e-05,5.52069531595043e-05,7.89390590464162e-05,0.000466456566412152,4.68230556726132e-06
"ARRB1",9.63045998929093e-06,9.49760389021855e-05,2.68077349251171e-05,0.00103517642049209,0.00019270351574544,0.000150701839997704,0.000143443363247473,1.4046916701784e-05
"SIX1",7.51175879164692e-05,0.000100403241125168,8.39975694320335e-05,8.0758444151865e-05,7.29148437955718e-06,0.000763077570782023,0.000158318971287951,0.00024816219506485
"MMP28",4.04479319550219e-05,2.44224100034191e-05,0.000112592486685492,6.11806395089887e-05,6.97899219186187e-05,2.39209269837625e-06,0.000207195969135238,0.000135786861450578
"CA2",1.92609199785819e-06,0.00580439277747928,0.00265039139292991,0.00236157268504696,0.000765605859853504,0.000117212542220436,0.00477188255069926,0.000828768085405254
"GIMAP4",1.92609199785819e-06,0.000317491330044449,0.000273438896236194,0.000188436369687685,0.000144788046965493,0.000313364143487288,0.000848972201738746,0.000145151472585101
"LOC100652765",4.04479319550219e-05,2.44224100034191e-05,1.60846409550702e-05,7.34167674107864e-06,1.77078906360674e-05,0.000145917654600951,6.05649755933774e-05,0.000126422250316056
"WSCD2",1.92609199785819e-06,2.71360111149102e-06,1.78718232834114e-06,0.000237380881294876,0.000123955234452472,1.19604634918812e-05,1.06254343146276e-06,1.4046916701784e-05
"TCEAL5",5.2004483942171e-05,2.71360111149102e-06,6.25513814919398e-05,0.000682775936920313,0.000201036640750648,0.000629120379672953,3.29388463753456e-05,0.000304349861871986
"S100A11",0.00218996660156476,0.00310164607043423,0.00301140222325482,7.09695418304268e-05,1.35413281334633e-05,2.39209269837625e-06,0.00280830228935608,0.00330102542491923
"TUBB6",0.000529675299411001,0.000567142632301622,0.000169782321192408,8.56528953125841e-05,7.29148437955718e-06,0.000303795772693783,0.000698091034471034,0.00028562063960294
"CNNM1",5.97088519336038e-05,3.52768144493832e-05,5.36154698502341e-06,0.00048699789049155,0.000140621484462888,7.41548736496637e-05,5.20646281416753e-05,6.08699723743971e-05
"MS4A6A",1.73348279807237e-05,0.00135408695463402,0.000226972155699324,7.34167674107864e-06,3.85407031490879e-05,0.000260738104123011,0.000644963862897896,0.000491642084562439
"NAMPT",0.0270673708459011,0.0232365663176976,0.00118847624834686,2.44722558035955e-06,0.000928101797455064,0.000973581728239133,0.00104235510626497,4.68230556726132e-06
"C1QTNF1",0.000479596907466688,0.000127539252240078,0.000362798012653251,5.13917371875505e-05,9.37476563085923e-06,3.58813904756437e-05,8.39409310855581e-05,2.34115278363066e-05
"CABLES1",2.118701197644e-05,0.00010583044334815,6.25513814919398e-05,0.000330375453348539,0.000144788046965493,5.02339466659012e-05,4.35642806899732e-05,6.08699723743971e-05
"MKX",5.58566679378874e-05,2.44224100034191e-05,3.03820995817993e-05,5.62861883482696e-05,0.000221869453263668,7.89390590464162e-05,3.71890201011966e-05,9.83284169124877e-05
"NDRG2",7.89697719121856e-05,0.000312064127821467,0.00247882188940916,0.0103199502723762,0.00195099289184437,0.00148548956569165,0.000302824877966887,0.000323079084141031
"CDH10",5.2004483942171e-05,2.71360111149102e-06,0.000352074918683204,8.0758444151865e-05,0.000307283984567052,0.000265522289519763,3.29388463753456e-05,0.000201339139392237
"CLDN11",5.77827599357456e-06,0.0015114758191005,1.78718232834114e-06,0.00172529403415348,0.00053852820346158,0.00268632010027653,0.000409079221113163,2.34115278363066e-05
"CDA",9.63045998929093e-06,2.71360111149102e-06,7.32744754619866e-05,9.05473464733032e-05,1.35413281334633e-05,6.45865028561587e-05,0.000188070187368909,9.83284169124877e-05
"LOC100505634",0.000194535291783677,0.000138393656686042,8.75719340887157e-05,1.71305790625168e-05,4.062398440039e-05,0.000141133469204199,0.000542959693477471,5.15053612398745e-05
"FHOD1",7.12654039207529e-05,1.89952077804371e-05,3.75308288951639e-05,2.6919481383955e-05,4.47905469029941e-05,9.32916152366737e-05,0.00029644961737811,9.83284169124877e-05
"RCSD1",1.73348279807237e-05,0.000236083296699718,9.47206634020803e-05,1.22361279017977e-05,5.93735156621084e-05,0.000117212542220436,0.000466456566412152,5.15053612398745e-05
"EMX2",0.000171422187809379,2.44224100034191e-05,0.000287736354862923,9.05473464733032e-05,0.000169787421981117,6.45865028561587e-05,5.20646281416753e-05,2.34115278363066e-05
"LPPR4",0.000429518515522375,7.32672300102574e-05,0.000959716910319191,4.16028348661123e-05,0.00240931476713082,0.000662609677450221,7.33154967709305e-05,0.000529100529100529
"RASGEF1A",9.05263238993347e-05,7.32672300102574e-05,1.96590056117525e-05,0.000222697527812719,0.000186453671991534,1.67446488886337e-05,3.29388463753456e-05,5.15053612398745e-05
"GTSE1",2.118701197644e-05,0.000192665678915862,0.000198377238445866,2.44722558035955e-06,1.97911718873695e-05,0.000691314789830735,0.000105191799714813,5.15053612398745e-05
"ITGBL1",7.89697719121856e-05,8.14080333447305e-06,4.46795582085284e-05,1.22361279017977e-05,3.22908593951818e-05,0.000131565098410694,0.000124317581481143,0.000304349861871986
"ZMAT4",1.92609199785819e-06,7.86944322332394e-05,6.97001108053044e-05,0.000188436369687685,8.85394531803372e-05,5.98023174594062e-05,5.3127171573138e-06,9.83284169124877e-05
"SLC4A4",0.000884076227016907,0.0021735944903043,0.00625692533152232,2.44722558035955e-06,0.00283847070489904,0.00199739740314417,5.3127171573138e-06,0.00701877604532472
"JUP",6.74132199250365e-05,1.35680055574551e-05,0.000105443757372127,0.00011012515111618,2.60410156412756e-05,0.000126780913013941,0.00035807713640295,3.27761389708292e-05
"CDH9",1.92609199785819e-06,1.35680055574551e-05,1.2510276298388e-05,7.34167674107864e-06,0.000159371015724607,5.50181320626537e-05,7.43780402023933e-06,6.08699723743971e-05
"PLCB4",7.12654039207529e-05,2.71360111149102e-06,0.000105443757372127,3.18139325446741e-05,0.000255201953284501,0.000308579958090536,0.00029644961737811,4.21407501053519e-05
"GGT5",2.118701197644e-05,0.000100403241125168,0.000130464309968903,0.000129702955759056,4.062398440039e-05,0.000126780913013941,0.000383578178758057,0.000191974528257714
"PFKFB4",0.000622127715308194,9.49760389021855e-05,5.54026521785753e-05,4.16028348661123e-05,2.60410156412756e-05,0.000208112064758734,3.93141069641222e-05,2.34115278363066e-05
"NR1D1",0.000129048163856498,5.69856233413113e-05,8.39975694320335e-05,0.000609359169509527,6.56233594160146e-05,2.39209269837625e-06,3.71890201011966e-05,0.000201339139392237
"NR2E1",0.00045648380349239,5.15584211183293e-05,0.000312756907459699,9.05473464733032e-05,9.47892969342433e-05,4.54497612691487e-05,2.6563585786569e-05,0.000201339139392237
"ZBED6",0.000144456899839364,2.71360111149102e-06,1.78718232834114e-06,6.11806395089887e-05,9.37476563085923e-06,0.00115059658791898,8.18158442226326e-05,3.27761389708292e-05
"TEF",7.12654039207529e-05,8.14080333447305e-06,6.25513814919398e-05,0.000452736732366516,0.00022395273451497,6.45865028561587e-05,4.56893675528987e-05,5.15053612398745e-05
"ELMO1",2.88913799678728e-05,1.89952077804371e-05,0.000201951603102549,0.00249372286638638,0.000565610859728507,0.000801351053956043,0.000139193189521622,0.000276256028468418
"CYTL1",6.35610359293201e-05,6.24128255642934e-05,0.000101869392715445,2.44722558035955e-06,3.85407031490879e-05,0.000165054396187961,0.000362327310128802,0.000276256028468418
"LINC00597",0.000140604715843648,8.14080333447305e-06,1.78718232834114e-06,1.22361279017977e-05,4.68738281542961e-05,0.000332500885074298,0.000262448227571302,0.000117057639181533
"KIAA1239",2.50391959721564e-05,1.89952077804371e-05,8.93591164170569e-06,1.71305790625168e-05,0.000186453671991534,1.67446488886337e-05,9.56289088316485e-06,1.4046916701784e-05
"RNASE4",0.00145034727438721,0.000192665678915862,6.61257461486221e-05,2.6919481383955e-05,5.10403906569002e-05,0.000184191137774971,8.39409310855581e-05,9.83284169124877e-05
"SLFN11",8.66741399036184e-05,0.000181811274469898,1.78718232834114e-06,5.13917371875505e-05,4.062398440039e-05,0.000605199452689191,0.000287949269926408,6.08699723743971e-05
"CHST1",4.81522999464546e-05,8.41216344562215e-05,8.75719340887157e-05,0.000296114295223505,0.000209369765755856,2.15288342853862e-05,0.000143443363247473,6.08699723743971e-05
"HYAL2",5.77827599357456e-06,0.000274073712260593,0.000241269614326054,0.00010523069995546,2.60410156412756e-05,0.000265522289519763,0.000659839470938375,0.000369902139813644
"MCTP1",0.000121343795865066,4.07040166723652e-05,0.000123315580655538,2.44722558035955e-06,0.00087393648492121,0.000198543693965229,7.33154967709305e-05,4.21407501053519e-05
"GRIA1",0.000198387475779393,0.000138393656686042,0.000616577903277692,0.000305903197544943,0.000426031015891269,0.000633904565069706,1.59381514719414e-05,0.00126890480872782
"CFI",0.000248465867723706,0.000572569834524604,0.000273438896236194,6.60750906697078e-05,1.56246093847654e-05,0.000203327879361981,0.000219946490312792,0.000538465140235052
"FCGR2B",0.000202239659775109,0.00018723847669288,5.1828287521893e-05,7.34167674107864e-06,2.81242968925777e-05,5.50181320626537e-05,7.5440583633856e-05,0.000145151472585101
"TRPV2",7.51175879164692e-05,0.000138393656686042,1.60846409550702e-05,9.54417976340223e-05,4.47905469029941e-05,0.000131565098410694,0.00035807713640295,7.02345835089198e-05
"DNM3OS",0.000109787243877917,5.15584211183293e-05,1.2510276298388e-05,2.44722558035955e-06,9.06227344316392e-05,0.000954444986652123,0.000230571924627419,0.00010769302804701
"PCDHGA12",5.2004483942171e-05,4.07040166723652e-05,1.60846409550702e-05,8.56528953125841e-05,2.39577343899736e-05,0.000279874845710021,2.2313412060718e-05,0.00074448658519455
"C12orf53",1.34826439850073e-05,2.71360111149102e-06,0.000180505415162455,0.00059467581602737,1.14580468821613e-05,0.000117212542220436,3.29388463753456e-05,0.000220068361661282
"PDZRN4",1.73348279807237e-05,6.24128255642934e-05,7.32744754619866e-05,6.60750906697078e-05,0.00014270476571419,0.000346853441264556,1.80632383348669e-05,4.68230556726132e-06
"ATP5J2-PTCD1",3.27435639635892e-05,2.71360111149102e-06,2.68077349251171e-05,1.22361279017977e-05,4.68738281542961e-05,0.000126780913013941,2.2313412060718e-05,2.34115278363066e-05
"IL33",0.000753101971162551,0.00150604861687751,0.000462880223040355,2.44722558035955e-06,0.000440613984650384,0.002638478246309,2.86886726494945e-05,2.34115278363066e-05
"TMEM98",1.34826439850073e-05,0.000219801690030772,1.60846409550702e-05,5.13917371875505e-05,0.000301034140813146,0.000724804087608003,0.000343201528362472,0.000613382029311233
"KCNH1",2.118701197644e-05,8.14080333447305e-06,1.96590056117525e-05,0.000124808504598337,0.000144788046965493,0.000112428356823684,1.16879777460904e-05,6.08699723743971e-05
"ANKRD20A1",0.000533527483406717,8.14080333447305e-06,4.11051935518462e-05,4.64972860268314e-05,0.000209369765755856,0.00110275473395145,7.33154967709305e-05,0.000632111251580278
"GALNTL4",4.43001159507383e-05,9.49760389021855e-05,8.75719340887157e-05,0.000173753016205528,0.000103122421939452,0.000102859986030179,0.000294324530515185,4.68230556726132e-06
"LEPRE1",0.000102082875886484,3.52768144493832e-05,0.000116166851342174,3.18139325446741e-05,1.35413281334633e-05,0.000136349283807446,0.000304949964829812,0.000266891417333895
"PLA2R1",5.58566679378874e-05,3.52768144493832e-05,4.82539228652107e-05,7.34167674107864e-06,3.22908593951818e-05,6.45865028561587e-05,0.000100941625988962,0.000472912862293393
"PLOD2",0.0185270789273979,0.00162001986356014,0.00050219823426386,0.000247169783616314,0.000390615234619135,0.00268153591487977,0.00039632869993561,0.00292644097953832
"LOC100652940",0.000152161267830797,4.61312188953473e-05,1.78718232834114e-06,2.44722558035955e-06,3.43741406464838e-05,2.63130196821387e-05,7.96907573597071e-05,5.15053612398745e-05
"BAI3",0.000310100811655168,2.71360111149102e-06,0.000509346963577224,0.000188436369687685,0.00104476554752798,0.00120800681268001,3.18763029438828e-06,0.000369902139813644
"CHD5",2.50391959721564e-05,8.14080333447305e-06,5.89770168352575e-05,2.6919481383955e-05,0.000155204453222003,9.80758006334261e-05,1.06254343146276e-06,4.21407501053519e-05
"DHCR24",1.92609199785819e-06,0.00021437448780779,0.000287736354862923,0.000927498494956268,0.000242702265776689,0.000466458076183368,0.000137068102658696,0.000360537528679122
"GABRD",1.92609199785819e-06,0.000116684847794114,3.75308288951639e-05,0.000193330820848404,9.89558594368474e-05,1.19604634918812e-05,6.48151493192284e-05,2.34115278363066e-05
"NPY2R",5.77827599357456e-06,7.86944322332394e-05,0.000105443757372127,7.34167674107864e-06,0.000128121796955076,5.98023174594062e-05,1.80632383348669e-05,0.000173245305988669
"KCNB1",4.81522999464546e-05,4.61312188953473e-05,5.54026521785753e-05,0.000442947830045078,0.000136454921960284,0.000112428356823684,3.71890201011966e-05,7.95991946434424e-05
"CA4",1.92609199785819e-06,1.89952077804371e-05,6.61257461486221e-05,0.000173753016205528,0.000107288984442056,5.50181320626537e-05,5.41897150046008e-05,4.21407501053519e-05
"SH2D3C",1.73348279807237e-05,1.89952077804371e-05,6.97001108053044e-05,0.00010523069995546,3.64574218977859e-05,0.000117212542220436,0.00023482209835327,9.83284169124877e-05
"HSPA12A",7.12654039207529e-05,2.44224100034191e-05,8.93591164170569e-06,0.00064851477879528,0.000419781172137363,0.000198543693965229,7.33154967709305e-05,4.21407501053519e-05
"FGD5",4.04479319550219e-05,7.32672300102574e-05,5.89770168352575e-05,2.20250302232359e-05,5.93735156621084e-05,5.98023174594062e-05,0.000196570534820611,7.02345835089198e-05
"ADCY8",0.000340918283620899,3.52768144493832e-05,0.000176931050505773,9.05473464733032e-05,1.77078906360674e-05,0.000136349283807446,3.08137595124201e-05,5.15053612398745e-05
"SLC1A1",2.50391959721564e-05,4.61312188953473e-05,1.96590056117525e-05,7.58639929911459e-05,0.000505195703440747,0.00106926543617418,7.1190409908005e-05,0.000294985250737463
"KIAA0040",0.000186830923792244,0.000350054543382341,0.000573685527397505,0.000124808504598337,9.37476563085923e-06,9.32916152366737e-05,0.000406954134250237,3.27761389708292e-05
"CAMK4",2.50391959721564e-05,4.07040166723652e-05,5.1828287521893e-05,5.13917371875505e-05,0.000194786796996742,0.000155486025394456,3.71890201011966e-05,8.89638057779651e-05
"SULT1A1",2.88913799678728e-05,0.00010583044334815,9.47206634020803e-05,0.00016396411388409,0.000280201328300126,0.000131565098410694,0.000171069492465505,8.89638057779651e-05
"SMN2",0.00062597989930391,0.000149248061132006,0.000416413482503485,0.000115019602276899,0.000196870078248044,0.000222464620948991,0.00019232036109476,0.000191974528257714
"COL14A1",7.51175879164692e-05,2.44224100034191e-05,5.36154698502341e-06,0.00010523069995546,1.77078906360674e-05,0.000126780913013941,0.000224196664038643,7.95991946434424e-05
"ASTN1",5.58566679378874e-05,1.35680055574551e-05,0.000873932158558816,0.000912815141474111,0.000153121171970701,0.000322932514280793,3.29388463753456e-05,0.000463548251158871
"KIF18A",5.2004483942171e-05,4.61312188953473e-05,0.000230546520356007,2.20250302232359e-05,1.04164062565103e-06,0.000743940829195013,0.000171069492465505,0.00010769302804701
"ANKRD18A",4.81522999464546e-05,8.41216344562215e-05,3.03820995817993e-05,7.34167674107864e-06,0.000234369140771481,0.000179406952378219,4.14391938270477e-05,0.00010769302804701
"SEPP1",4.43001159507383e-05,0.00476236995066673,0.00271115559209351,0.00273844542442233,0.00185724523553578,0.00207394436949221,0.00237053439559342,5.15053612398745e-05
"CSRNP3",0.000171422187809379,1.89952077804371e-05,0.000477177681667084,0.000193330820848404,0.00406760664316725,0.00238013223488437,0.000341076441499546,0.000360537528679122
"LPL",0.00345733513615544,0.000849357147896688,0.00531686742681488,7.34167674107864e-06,8.2289609426431e-05,0.0018730085828286,0.000483457261315556,0.00834855082642693
"LOC100506303",3.65957479593055e-05,1.89952077804371e-05,3.03820995817993e-05,7.34167674107864e-06,5.72902344108064e-05,0.000184191137774971,0.000166819318739653,5.15053612398745e-05
"L1CAM",7.51175879164692e-05,8.14080333447305e-06,1.2510276298388e-05,0.000198225272009123,6.14567969134105e-05,0.000179406952378219,7.43780402023933e-06,7.95991946434424e-05
"LOC283683",6.74132199250365e-05,4.07040166723652e-05,1.60846409550702e-05,0.000242275332455595,0.000257285234535803,0.000136349283807446,4.78144544158242e-05,8.89638057779651e-05
"EIF4EBP1",0.00159287808222872,0.000127539252240078,0.000473603317010401,1.71305790625168e-05,1.35413281334633e-05,0.000638688750466458,0.000279448922474706,0.00028562063960294
"LPAR1",0.000179126555800811,0.00113699886571474,0.000434285305786896,0.000663198132277437,0.000309367265818355,0.000471242261580121,3.50639332382711e-05,0.000154516083719624
"RDH10",0.00209751418566756,0.00248837221923726,0.000244843978982736,2.44722558035955e-06,8.0206328175129e-05,4.54497612691487e-05,0.000109441973440664,0.000397995973217212
"EFEMP1",0.00181630475398027,0.00420336812169958,8.75719340887157e-05,1.71305790625168e-05,0.000265618359541011,0.000279874845710021,0.00017319457932843,0.00428430959404411
"CNTNAP5",2.88913799678728e-05,1.35680055574551e-05,3.75308288951639e-05,0.000212908625491281,8.85394531803372e-05,0.000241601362536001,1.80632383348669e-05,4.68230556726132e-06
