sample,AC,MES,NPC,OPC,MES_minus_mean_other
TCGA-P5-A5EX-01A,0.9698756900327957,0.9531650450205259,0.8793014959530181,0.9426410518322319,0.022558965747843995
TCGA-HT-7880-01A,0.9616504282565164,0.9079146062286136,0.9388110823443244,0.9682360156516006,-0.04831790252220014
TCGA-FG-5962-01B,0.9585267373593255,0.9060558222327577,0.9516792110688825,0.9683869249202222,-0.053475135550052344
TCGA-DU-7300-01A,0.9640802116351509,0.9182513657604031,0.9499608162715841,0.9736533540703793,-0.04431342823196838
TCGA-R8-A6ML-01A,0.9607661057839205,0.909255034126634,0.93994162105248,0.9783451465037203,-0.05042925698673961
TCGA-WY-A859-01A,0.9569852618825573,0.8926124013312642,0.9491475936463063,0.9638387021588081,-0.06404478456462637
TCGA-TM-A84Q-01A,0.9522567714657435,0.9172118185190306,0.9372856013019573,0.9742720283673622,-0.037392981859323826
TCGA-QH-A870-01A,0.9633196588826806,0.9016631475518742,0.9161068561909089,0.9648472701533689,-0.046428114190445346
TCGA-DU-A5TU-01A,0.965683461265613,0.9322238427709262,0.9420270127335095,0.9576850768813802,-0.022908007522574603
TCGA-S9-A6U9-01A,0.9567882045464006,0.9305283025355918,0.9185093636290063,0.9629300242851144,-0.015547561617915262
TCGA-S9-A7J2-01A,0.954595332796629,0.8850163993675836,0.9339368549008107,0.967091217581807,-0.06685806905883196
TCGA-HT-A74J-01A,0.9618667485008144,0.9052395119770622,0.9432481988706433,0.971240953947074,-0.053545788462448285
TCGA-P5-A5EU-01A,0.9554690274578362,0.9457596312904176,0.9374530736790317,0.9536708545331316,-0.0031046872662487957
TCGA-DB-5280-01A,0.9540034965499469,0.8953842529489962,0.9361284192610863,0.9691692185191272,-0.057716125161057286
TCGA-RY-A843-01A,0.9593616847915134,0.9068196384164423,0.945464503468441,0.9677281513632495,-0.0506984747912923
TCGA-HT-A5R5-01A,0.9675010384257376,0.9399956175680649,0.9335926951594072,0.9601561937782418,-0.0137543582197307
TCGA-DH-5142-01A,0.9593858187798743,0.915553042424721,0.9304683136653457,0.9589890188892579,-0.0340613413534383
TCGA-HT-A4DS-01A,0.9689291505810312,0.9336072536198963,0.9122003025721034,0.9571466011043767,-0.012484764465940823
TCGA-E1-5304-01A,0.9413721213022965,0.8784601275514496,0.9349659285862528,0.9578302576842893,-0.06626264163949658
TCGA-TM-A84M-01A,0.9417412163353002,0.8796784655781554,0.9462070110828252,0.9736089584611048,-0.07417392971492132
TCGA-HT-A5RA-01A,0.9736800036843078,0.9597339373626831,0.8838358706600415,0.9311390087391324,0.030182309668189244
TCGA-HT-7680-01A,0.9669432997405929,0.9447448678356566,0.8725448068738999,0.9479260984959552,0.01560679946550736
TCGA-DU-A5TT-01A,0.9689971242913689,0.94213964374267,0.9122528880972014,0.9547531765237451,-0.003194752561435088
TCGA-QH-A65X-01A,0.9523938259501042,0.916745956493206,0.9347497770373734,0.9643592764804594,-0.0337550033294397
TCGA-HT-8011-01A,0.9604784906382268,0.925385803993354,0.9389930783426162,0.9493138193148826,-0.024209325438554585
TCGA-E1-A7YI-01A,0.9509307305823244,0.9205888152142817,0.9384261563006076,0.9482676582640814,-0.025286033168056
TCGA-HT-7854-01A,0.9674680479278868,0.9445418419822346,0.9078112642401605,0.9503862955050518,0.0026533060912015127
TCGA-FG-A710-01A,0.9615470285082183,0.9167864702108031,0.9505972513696274,0.9732144103851355,-0.04499975987685734
TCGA-P5-A72W-01A,0.9623071384352141,0.9040539141555479,0.9278323264958126,0.9685512602803582,-0.04884299424824701
TCGA-HT-8104-01A,0.9734410993408101,0.9436933402398706,0.9250893653437954,0.9705461984648427,-0.012665547476612082
TCGA-P5-A5EW-01A,0.95989750361567,0.8989188233133673,0.9308726713126231,0.9655178586708744,-0.05317718788635517
TCGA-DU-6395-01A,0.9580500357360157,0.9131691348025821,0.9337541577621844,0.9717993003395192,-0.041365363143324396
TCGA-TQ-A7RV-02A,0.9607249230147913,0.9201506634738564,0.9273906080849893,0.9652301822833593,-0.030964574320523575
TCGA-CS-6668-01A,0.9385282961049957,0.88068929655017,0.9461207708216641,0.9740937298720512,-0.07222496904940023
TCGA-P5-A780-01A,0.9574068317342905,0.9216341240001434,0.9322666384607926,0.9760170622351257,-0.03359605347659278
TCGA-HT-7604-01A,0.9522228953169434,0.9019449145133125,0.9325201507732176,0.9645730198573683,-0.04782710746919727
TCGA-FG-5963-01A,0.9623715695417554,0.9322945360072753,0.9249038636438304,0.9712685221883169,-0.020553449117358902
TCGA-HW-7490-01A,0.9562470718165497,0.9276044558870548,0.9213808337880729,0.9617032375498067,-0.01883925849775503
TCGA-QH-A6CV-01A,0.9726612836801989,0.9385739793286758,0.8984605562486829,0.9482417011538204,-0.0012138676988916464
TCGA-DH-5140-01A,0.965381011466523,0.9129748884455242,0.9569203352332233,0.9602585901028583,-0.047878423822010574
TCGA-VW-A7QS-01A,0.94228567025621,0.9296522734140023,0.9285596093486448,0.9476110328817513,-0.009833164081533119
TCGA-DU-5853-01A,0.9627211802538806,0.9035261383897379,0.9435246484883012,0.9684098387830733,-0.05469241745201381
TCGA-FG-7634-01A,0.9586243803764551,0.9225415215306174,0.9353713880254847,0.9747328118281361,-0.0337013385460746
TCGA-HT-7480-01A,0.9535617781391234,0.8936964862260678,0.9497564839454891,0.9747755963064287,-0.06566813323761256
TCGA-P5-A5F6-01A,0.8647624285611805,0.9289731427889971,0.8017508676110824,0.8113956368424841,0.10300349845074808
TCGA-CS-4938-01B,0.9650876395896603,0.9068335392856856,0.9222960222505885,0.962091699130956,-0.04299158103804945
TCGA-TQ-A7RK-01A,0.9479212886575569,0.8952396656182486,0.9286060849365408,0.9646485639989558,-0.05181898024610254
TCGA-P5-A731-01A,0.9682314790459412,0.9454844489512525,0.9396261079018916,0.9610621864336325,-0.010822142175902716
TCGA-E1-A7Z3-01A,0.9669331147546792,0.92772270472871,0.9450800782392483,0.9702135894243932,-0.03301955607739682
TCGA-DU-A6S6-01A,0.9571796622658671,0.8874235360738532,0.9469051465303169,0.9614780372414715,-0.0677640792720321
TCGA-DU-A6S3-01A,0.9530755557681118,0.8844915501005619,0.9552896831406599,0.9734363884315067,-0.07610899234619761
TCGA-E1-A7YV-01A,0.9522576571166924,0.9119089112619719,0.9460459491316675,0.9591970338004537,-0.04059130208763251
TCGA-S9-A6WE-01A,0.9565721057148401,0.9118787317432202,0.95058292807422,0.9762218548843583,-0.0492468978145858
TCGA-DU-8168-01A,0.939812932806548,0.8835710747786286,0.9564980484259598,0.9663805298043119,-0.0706594289003113
TCGA-DU-6542-01A,0.9527556143627783,0.9103694814463634,0.9411080180806063,0.9780929149978037,-0.04694936770069935
TCGA-WH-A86K-01A,0.9625723908944456,0.9100439999092783,0.9294388393282835,0.9636113536758314,-0.04183019472357519
TCGA-TM-A7CF-01A,0.9592629347106977,0.8905434581411905,0.9473493690137642,0.9695977793602665,-0.06819323622038564
TCGA-FG-6690-01A,0.9582946968106822,0.9063636533240272,0.9404055756282018,0.9649412527939697,-0.04818352175359075
TCGA-TM-A7CF-02A,0.9528348801227159,0.8938725334187871,0.9263005351904338,0.9707121449559608,-0.05607665333758305
TCGA-HT-7689-01A,0.9583589065044864,0.9138371996040447,0.9305946190884855,0.9769099868281091,-0.041450637869648976
TCGA-WY-A85B-01A,0.9442132895467502,0.8983671782918172,0.9311856803905872,0.9657414478482272,-0.048679627636704303
TCGA-DU-5855-01A,0.9575015963858355,0.9231953196504882,0.9331200264109547,0.9699053263632226,-0.030313663402849467
TCGA-DU-6401-01A,0.9527142101809117,0.9218349549794742,0.9280110171182411,0.9661188105270581,-0.02711305762926275
TCGA-E1-A7YH-01A,0.9593933468129409,0.9136891370559863,0.926036405610084,0.9599723458317714,-0.034778229028945784
TCGA-R8-A6MK-01A,0.9593207234351212,0.9055916978155882,0.9378959940447145,0.9720458033797231,-0.0508291424709314
