sample,method,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
TCGA-E1-A7YS-01A,nnls,0.18709862899354987,0.0,0.0,0.0,0.0,0.6344646499785963,0.047047718198928404,0.13138900282892546
TCGA-E1-A7YU-01A,nnls,0.1528406136036124,0.0,0.0,0.0,0.0,0.6557427949479598,0.09808692608415939,0.0933296653642684
TCGA-E1-A7YV-01A,nnls,0.1573597524984183,0.0,0.0,0.0,0.0,0.7143206390025814,0.04096575015850797,0.08735385834049235
TCGA-E1-A7YW-01A,nnls,0.24151830389116516,0.0,0.0,0.0,0.0,0.6165856964755025,0.02948864736131297,0.11240735227201941
TCGA-E1-A7YY-01A,nnls,0.09345915898271492,0.0,0.029180915965043627,0.0,0.1889224367133102,0.29323204933106134,0.07675387939762375,0.31845155961024624
TCGA-E1-A7Z2-01A,nnls,0.2958130842329764,0.0,0.0,0.0,0.0,0.2598324870906775,0.06951643721622287,0.37483799146012314
TCGA-E1-A7Z3-01A,nnls,0.18779868723311166,0.0,0.0,0.0,0.0,0.47951286291389855,0.040156376566047106,0.29253207328694264
TCGA-E1-A7Z4-01A,nnls,0.5731519147869233,0.0,0.0,0.0,0.0,0.19196205431891142,0.0,0.23488603089416535
TCGA-E1-A7Z6-01A,nnls,0.16602182558536097,0.0,0.0,0.0,0.0,0.7108773811739479,0.0,0.12310079324069118
TCGA-EZ-7264-01A,nnls,0.10875621547650623,0.0,0.0,0.0,0.0,0.7582410133371799,0.06055141868809462,0.07245135249821934
TCGA-F6-A8O3-01A,nnls,0.12112774474753614,0.0,0.0,0.0,0.0,0.7802932639629379,0.022386539083062314,0.07619245220646374
TCGA-F6-A8O4-01A,nnls,0.21782862187944735,0.0,0.0,0.0,0.0,0.5273275762381121,0.0490279064810885,0.205815895401352
TCGA-FG-5962-01B,nnls,0.22440021428856124,0.0,0.0,0.0,0.0,0.5954134885079084,0.02876912579703402,0.15141717140649633
TCGA-FG-5963-01A,nnls,0.28003586188782514,0.17785384897683043,0.0,0.0,0.0,0.1709399517059726,0.24764710441801413,0.12352323301135774
TCGA-FG-5963-02A,nnls,0.0722404367953334,0.0,0.0,0.0,0.0,0.8952630679860347,0.03245611653548707,4.037868314475731e-05
TCGA-FG-5964-01A,nnls,0.4348006871686386,0.0947753967603257,0.0,0.0,0.0,0.08438023742356045,0.1465848727515949,0.23945880589588023
TCGA-FG-5965-01B,nnls,0.2722516983967929,0.0,0.0,0.0,0.0,0.48826914401861937,0.05150428923918952,0.18797486834539817
TCGA-FG-6688-01A,nnls,0.6371245675758657,0.0,0.0,0.0,0.0,0.0,0.16235852824377411,0.20051690418036017
TCGA-FG-6689-01A,nnls,0.11587671036984255,0.0,0.0,0.0,0.0,0.7507676953915727,0.0442617261490293,0.08909386808955538
